"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.ADD","mon.precip","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"HOPB.20190709.CORE.1","D01","HOPB",2019-07-09 13:45:00,1,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.3","D01","HOPB",2019-07-09 13:45:00,38,"POLSCA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum scalaenum gr.","speciesGroup","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,6333.33333333333,"count per square meter",NA,6,"sh",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,4,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"DOLSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Philopotamidae","Philopotaminae",NA,"Dolophilodes","Dolophilodes sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Dolophilodes",0,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,11,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,118.279569892473,"count per square meter","unknown_glossosomatid",0,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,1,"NILFIM","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Nilotanypus","Nilotanypus fimbriatus","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,2,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,4,"HYDSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae",NA,NA,NA,"Hydropsychidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,5,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.1","D01","HOPB",2019-07-09 13:45:00,4,"CONSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Constempellina","Constempellina sp.","genus","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,666.666666666667,"count per square meter",NA,4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"BAETRI","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis tricaudatus","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.1","D01","HOPB",2019-07-09 13:45:00,3,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,500,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"MACSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium","Maccaffertium sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Maccaffertium",2,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,3,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Stenelmis",5,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,3,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Stenelmis_decorata",5,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,3,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Stenelmis",5,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,8,"HYDSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Hydropsyche","Hydropsyche sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,86.0215053763441,"count per square meter","Helicopsyche",3,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,8,"HYDSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Hydropsyche","Hydropsyche sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,86.0215053763441,"count per square meter","Hydropsyche",6,"cf","om",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,4,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter","midges",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Leuctra",0,"sh","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.3","D01","HOPB",2019-07-09 13:45:00,10,"PISSP2","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida","Pisidiidae",NA,NA,NA,"Pisidiidae sp.","family","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,1666.66666666667,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,3,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis",5,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis_decorata",5,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis",5,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,43,"GLOSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Glossosomatinae","Glossosomatini","Glossosoma","Glossosoma sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,462.365591397849,"count per square meter","Glossosoma",0,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,2,"DIPHAG","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Diphetor","Diphetor hageni","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,21.505376344086,"count per square meter","Diphetor_hageni",6,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"RHEEXI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus exiguus gr.","speciesGroup","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,4,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter","midges",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"ACESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Acerpenna","Acerpenna sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.3","D01","HOPB",2019-07-09 13:45:00,1,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"SWESP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae","Chloroperlinae",NA,"Sweltsa","Sweltsa sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Sweltsa",0,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,7,"PERSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae",NA,NA,NA,"Perlidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,75.2688172043011,"count per square meter","unknown_perlid",3,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,1,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,5,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,13,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,139.784946236559,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,16,"SUBSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Sublettea","Sublettea sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,172.043010752688,"count per square meter","midges",4,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,1,"ABLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia","Ablabesmyia sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",8,"prd","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
